====DUMP START=========
benchmark, file count, func count, compile success, compile error, build rate, time(s), suc_leaf_size: min, max, mean, err_leaf_size: min, max, mean, suc_snippet_size: min, max, mean, err_snipept_size: min, max, mean
./Xfennec-progress,3,23,0,0,nan,0.000000,,,,
====DUMP STOP=========
leaf_size, snippet_size, build_or_not2, 1, true
3, 5, true
2, 5, true
4, 5, true
1, 4, true
1, 4, true
3, 4, true
5, 9, false
7, 9, false
4, 8, false
1, 3, false
4, 5, false
2, 5, false
2, 4, true
0, 0, true
2, 4, true
1, 3, true
1, 3, true
2, 4, true
20, 0, true
18, 0, true
24, 0, true
0, 0, true
1, 4, true
1, 4, true
2, 5, true
0, 0, true
1, 4, true
4, 1, true
0, 0, true
0, 0, true
0, 0, true
2, 3, true
0, 0, true
0, 0, true
0, 0, true
0, 0, true
0, 0, true
0, 0, true
0, 0, true
2, 4, true
2, 4, true
2, 4, true
4, 4, true
3, 4, true
2, 4, true
1, 4, true
3, 4, true
2, 4, true
0, 0, true
2, 3, true
1, 3, true
2, 4, true
0, 0, true
2, 4, true
2, 3, true
2, 3, true
1, 3, true
5, 1, true
0, 0, true
1, 1, true
6, 2, false
7, 2, false
0, 0, true
2, 1, false
0, 0, true
1, 0, false
5, 1, false
0, 0, true
4, 1, false
16, 16, true
7, 16, true
11, 16, true
1, 17, true
1, 17, true
0, 0, true
4, 18, false
3, 18, false
3, 17, false
4, 19, false
7, 21, false
4, 16, false
1, 0, true
0, 0, true
1, 0, true
6, 2, false
8, 2, false
6, 2, false
4, 2, true
4, 2, true
6, 3, false
4, 4, true
4, 4, true
4, 4, false
5, 3, false
7, 3, false
9, 3, false
11, 5, false
7, 4, false
16, 6, false
0, 0, true
0, 0, true
1, 0, true
12, 6, false
14, 5, true
13, 4, true
2, 12, true
3, 12, true
2, 12, true
3, 12, true
5, 12, true
4, 12, true
5, 12, true
2, 12, true
2, 12, true
2, 12, true
0, 0, true
0, 0, true
1, 13, true
0, 0, true
1, 13, true
2, 10, true
3, 10, true
2, 10, true
8, 12, true
5, 12, false
6, 12, false
2, 12, true
2, 12, true
3, 12, true
0, 0, true
0, 0, true
0, 0, true
1, 1, true
3, 39, false
3, 10, true
6, 72, false
9, 48, false
9, 20, true
0, 0, true
0, 0, true
0, 0, true
4, 83, false
9, 62, false
5, 36, false
1, 11, false
2, 86, false
1, 11, false
1, 1, true
1, 1, true
1, 11, false
