leaf_size, snippet_size, build_or_not
22, 89, false
24, 92, false
3, 84, false
0, 0, true
4, 84, false
7, 2, false
6, 2, false
12, 2, false
1, 2, false
3, 2, false
2, 2, false
11, 10, false
9, 10, false
7, 10, false
15, 2, false
13, 10, false
12, 10, false
0, 0, true
1, 2, false
2, 12, false
2, 0, true
1, 0, false
0, 0, true
25, 96, false
23, 95, false
14, 89, false
3, 84, false
4, 84, false
5, 84, false
0, 0, true
1, 0, true
0, 0, true
1, 0, true
1, 0, true
0, 0, true
1, 0, true
2, 0, true
2, 0, true
2, 0, true
0, 0, true
0, 0, true
4, 0, true
1, 0, true
3, 0, true
2, 0, true
3, 0, true
4, 0, true
1, 0, true
0, 0, true
0, 0, true
1, 0, true
1, 0, true
2, 0, true
0, 0, true
2, 0, true
0, 0, true
3, 0, true
6, 0, true
4, 0, true
3, 0, true
3, 0, true
3, 0, true
4, 0, true
4, 0, true
4, 0, true
0, 0, true
2, 0, true
1, 0, true
1, 0, true
2, 0, true
0, 0, true
4, 20, false
3, 20, false
2, 20, false
2, 23, false
1, 0, true
0, 0, true
0, 0, true
0, 0, true
1, 24, false
0, 0, true
0, 0, true
2, 20, false
2, 22, false
0, 0, true
2, 20, false
7, 11, false
3, 0, true
3, 0, false
2, 0, true
2, 0, false
2, 0, true
1, 13, false
1, 13, false
1, 0, true
1, 0, true
2, 0, true
2, 0, true
2, 1, false
3, 0, false
4, 1, false
6, 0, true
6, 0, true
5, 0, true
7, 0, true
5, 0, true
6, 0, true
4, 0, true
3, 15, false
3, 0, false
0, 0, true
0, 0, true
0, 0, true
5, 24, false
9, 5, false
8, 5, false
5, 5, false
6, 5, false
5, 3, false
0, 0, true
0, 0, true
0, 0, true
5, 1, false
3, 0, false
2, 0, true
6, 1, false
5, 3, false
4, 3, false
3, 1, false
6, 3, false
5, 3, false
5, 25, false
4, 25, false
4, 25, false
1, 25, false
1, 26, false
2, 26, false
2, 26, false
4, 28, false
1, 1, true
0, 0, true
2, 25, false
1, 25, false
5, 1, true
4, 21, false
7, 21, false
6, 25, false
7, 25, false
5, 25, false
3, 21, false
3, 21, false
3, 21, false
1, 21, false
2, 21, false
1, 0, false
1, 21, false
0, 0, true
1, 21, false
0, 0, true
0, 0, true
1, 1, true
0, 0, true
0, 0, true
0, 0, true
1, 0, true
4, 26, false
4, 24, false
3, 65, false
5, 78, false
2, 64, false
1, 90, false
1, 90, false
3, 90, false
11, 93, false
12, 91, false
10, 91, false
10, 67, false
12, 96, false
10, 93, false
4, 91, false
2, 91, false
1, 77, false
21, 90, false
15, 90, false
16, 87, false
12, 88, false
8, 88, false
11, 88, false
4, 66, false
5, 85, false
5, 86, false
1, 64, false
1, 64, false
1, 64, false
3, 84, false
5, 85, false
2, 80, false
1, 84, false
1, 84, false
0, 0, true
1, 84, false
4, 80, false
4, 84, false
1, 64, false
0, 0, true
0, 0, true
5, 94, false
6, 93, false
9, 92, false
2, 91, false
1, 2, true
0, 0, true
12, 111, false
7, 91, false
8, 92, false
4, 87, false
1, 0, false
4, 87, false
4, 86, false
7, 90, false
8, 90, false
16, 103, false
14, 125, false
19, 125, false
2, 93, false
6, 98, false
3, 85, false
6, 94, false
9, 95, false
14, 95, false
11, 81, false
11, 81, false
8, 88, false
23, 80, false
27, 88, false
27, 90, false
22, 88, false
20, 88, false
21, 93, false
2, 65, false
2, 64, false
4, 93, false
0, 0, true
2, 66, false
2, 66, false
0, 0, true
0, 0, true
2, 66, false
0, 0, true
1, 64, false
0, 0, true
5, 89, false
8, 92, false
8, 92, false
10, 93, false
11, 93, false
13, 89, false
15, 93, false
12, 94, false
20, 113, false
5, 134, false
1, 64, false
10, 142, false
1, 89, false
2, 93, false
3, 96, false
6, 92, false
2, 67, false
5, 65, false
27, 97, false
19, 96, false
20, 91, false
29, 104, false
30, 103, false
26, 100, false
6, 89, false
4, 89, false
7, 91, false
5, 90, false
3, 90, false
5, 90, false
2, 88, false
2, 66, false
5, 90, false
4, 68, false
3, 67, false
6, 68, false
5, 68, false
1, 1, true
4, 90, false
10, 28, false
7, 26, false
6, 29, false
1, 17, false
3, 26, false
3, 26, false
8, 84, false
4, 84, false
8, 84, false
0, 0, true
0, 0, true
1, 0, true
7, 84, false
7, 84, false
1, 20, false
5, 84, false
6, 84, false
6, 84, false
6, 84, false
5, 84, false
2, 84, false
5, 84, false
4, 84, false
4, 84, false
12, 88, false
9, 89, false
12, 24, false
9, 80, false
10, 65, false
8, 65, false
8, 26, false
9, 26, false
9, 26, false
3, 26, false
3, 26, false
3, 26, false
0, 0, true
0, 0, true
1, 0, true
0, 0, true
0, 0, true
1, 0, true
2, 84, false
5, 84, false
3, 84, false
4, 84, false
5, 84, false
5, 84, false
5, 84, false
5, 84, false
5, 84, false
6, 84, false
5, 84, false
3, 84, false
5, 84, false
6, 84, false
5, 84, false
7, 22, false
15, 88, false
12, 88, false
10, 86, false
4, 65, false
5, 65, false
13, 26, false
15, 30, false
14, 26, false
2, 26, false
2, 26, false
4, 26, false
4, 84, false
2, 84, false
6, 84, false
2, 84, false
5, 84, false
5, 84, false
6, 84, false
6, 84, false
5, 84, false
4, 84, false
4, 84, false
8, 84, false
3, 84, false
1, 0, true
5, 86, false
5, 84, false
4, 85, false
4, 84, false
12, 26, false
10, 23, false
4, 3, false
8, 85, false
10, 85, false
13, 85, false
4, 77, false
6, 84, false
5, 84, false
3, 84, false
6, 94, false
6, 96, false
3, 86, false
5, 87, false
3, 78, false
4, 97, false
4, 0, false
9, 97, false
13, 136, false
14, 96, false
10, 102, false
2, 0, false
1, 0, false
1, 0, false
0, 0, true
1, 0, true
1, 0, true
2, 64, false
0, 0, true
2, 0, false
1, 0, false
2, 64, false
1, 0, false
1, 0, true
0, 0, true
1, 0, true
0, 0, true
2, 64, false
0, 0, true
90, 104, false
79, 104, false
77, 104, false
52, 97, false
55, 96, false
57, 103, false
0, 0, true
1, 0, true
1, 0, true
7, 110, false
4, 91, false
7, 107, false
22, 245, false
11, 245, false
13, 102, false
1, 1, true
1, 245, false
0, 0, true
6, 85, false
7, 85, false
4, 64, false
12, 94, false
18, 114, false
14, 100, false
8, 111, false
9, 115, false
3, 66, false
0, 0, true
0, 0, true
1, 64, false
0, 0, true
0, 0, true
0, 0, true
0, 0, true
0, 0, true
0, 0, true
1, 21, false
0, 0, true
0, 0, true
2, 64, false
0, 0, true
0, 0, true
9, 64, false
10, 64, false
6, 0, false
5, 0, false
6, 64, false
6, 64, false
6, 0, false
9, 64, false
4, 0, false
2, 0, false
1, 0, false
1, 0, false
11, 0, false
11, 64, false
13, 0, false
1, 0, false
2, 64, false
0, 0, true
0, 0, true
1, 0, false
2, 64, false
1, 0, false
0, 0, true
1, 0, false
5, 64, false
7, 64, false
9, 0, false
159, 114, false
189, 112, false
169, 115, false
79, 101, false
62, 94, false
64, 99, false
4, 84, false
3, 84, false
1, 0, false
8, 95, false
13, 99, false
13, 101, false
9, 86, false
12, 91, false
11, 91, false
12, 113, false
11, 114, false
12, 110, false
19, 138, false
20, 245, false
27, 245, false
0, 0, true
1, 245, false
0, 0, true
6, 112, false
2, 113, false
5, 113, false
0, 0, true
4, 110, false
1, 1, true
3, 65, false
2, 104, false
2, 104, false
9, 123, false
6, 104, false
1, 0, true
1, 64, false
5, 112, false
5, 116, false
10, 111, false
9, 111, false
4, 111, false
6, 245, false
9, 245, false
4, 245, false
11, 255, false
6, 245, false
8, 245, false
6, 80, false
4, 64, false
3, 67, false
1, 64, false
1, 64, false
1, 64, false
12, 86, false
10, 89, false
15, 88, false
14, 358, false
14, 303, false
12, 404, false
11, 411, false
8, 64, false
7, 102, false
1, 88, false
1, 77, false
1, 88, false
3, 86, false
3, 84, false
0, 0, true
0, 0, true
1, 3, false
0, 0, true
3, 90, false
3, 91, false
0, 0, true
9, 86, false
8, 88, false
11, 89, false
7, 89, false
6, 86, false
8, 88, false
0, 0, true
0, 0, true
1, 0, false
0, 0, true
1, 0, false
0, 0, true
1, 0, false
0, 0, true
0, 0, true
1, 84, false
1, 64, false
1, 64, false
12, 18, false
20, 18, false
21, 17, false
3, 77, false
4, 77, false
2, 77, false
0, 0, true
1, 11, false
0, 0, true
1, 95, false
0, 0, true
1, 72, false
7, 69, false
6, 84, false
2, 69, false
1, 66, false
1, 66, false
1, 0, true
5, 79, false
8, 72, false
6, 79, false
26, 78, false
24, 77, false
24, 13, false
4, 171, false
4, 171, false
4, 171, false
1, 1, true
4, 87, false
4, 89, false
1, 1, true
2, 83, false
2, 79, false
5, 586, false
3, 597, false
2, 595, false
4, 197, false
5, 100, false
6, 100, false
4, 17, false
4, 3, false
8, 17, false
0, 0, true
0, 0, true
0, 0, true
5, 21, false
11, 32, false
12, 23, false
2, 245, false
3, 245, false
0, 0, true
2, 84, false
2, 84, false
2, 112, false
7, 135, false
5, 135, false
4, 150, false
8, 113, false
9, 247, false
8, 113, false
13, 116, false
8, 87, false
10, 136, false
0, 0, true
0, 0, true
2, 97, false
6, 84, false
6, 87, false
13, 108, false
4, 84, false
1, 84, false
3, 110, false
10, 104, false
5, 92, false
6, 156, false
2, 84, false
5, 86, false
5, 86, false

leaf_size, snippet_size, build_or_not
6, 8, true
4, 4, true
3, 2, true
2, 2, true
1, 0, true
2, 2, true
3, 1, true
3, 1, true
1, 1, true
2, 1, true
3, 1, true
4, 1, true
0, 0, true
2, 1, true
3, 1, true
0, 0, true
0, 0, true
0, 0, true
5, 7, true
4, 3, true
3, 7, true
2, 1, true
2, 2, true
1, 0, false
0, 0, true
0, 0, true
0, 0, true
0, 0, true
0, 0, true
1, 1, true
1, 1, true
1, 1, true
1, 1, true
2, 1, true
0, 0, true
1, 1, true
3, 0, true
7, 0, true
5, 0, true
3, 3, true
2, 0, true
3, 0, true
28, 43, false
25, 45, false
21, 43, false
70, 22, false
68, 29, false
72, 20, false
24, 19, false
20, 22, false
22, 21, false
21, 11, false
18, 8, false
20, 10, false
2, 1, false
5, 4, false
6, 3, false
4, 3, false
3, 2, false
2, 2, false
0, 0, true
2, 0, true
2, 0, true
2, 0, false
4, 1, false
3, 1, false
0, 0, true
1, 0, false
3, 0, false
12, 1, false
10, 1, false
9, 1, false
4, 1, false
3, 1, false
1, 0, true
4, 1, false
0, 0, true
1, 1, false
1, 0, false
1, 2, false
0, 0, true
3, 1, true
2, 1, true
3, 2, true
3, 2, false
3, 2, false
4, 2, false
1, 1, true
0, 0, true
0, 0, true
1, 0, false
0, 0, true
0, 0, true
4, 0, true
6, 0, true
4, 0, true
6, 0, true
4, 0, true
5, 0, true
48, 32, false
49, 36, false
37, 27, false
37, 8, false
30, 9, false
28, 7, true
7, 5, false
10, 5, false
8, 5, false
4, 2, false
5, 11, false
3, 4, false
1, 0, true
0, 0, true
1, 0, true
2, 1, true
0, 0, true
0, 0, true
1, 0, true
0, 0, true
2, 1, true
0, 0, true
1, 3, true
0, 0, true
0, 0, true
0, 0, true
0, 0, true
2, 2, false
1, 2, false
0, 0, true
0, 0, true
1, 2, false
3, 3, false
3, 3, false
3, 3, false
2, 3, false
1, 3, false
3, 4, false
0, 0, true
1, 5, false
4, 5, false
0, 0, true
4, 2, false
2, 2, false
1, 2, false
6, 5, false
4, 4, false
3, 4, false

leaf_size, snippet_size, build_or_not
5, 2, false
4, 2, false
4, 2, false
1, 15, false
0, 0, true
0, 0, true
8, 26, false
4, 3, false
5, 24, false
12, 75, false
4, 2, false
4, 75, false
1, 85, false
0, 0, true
2, 85, false
3, 1, true
2, 1, true
0, 0, true
5, 1, true
5, 1, true
0, 0, true
0, 0, true
1, 1, true
4, 1, true
0, 0, true
2, 4, true
0, 0, true
11, 5, false
5, 5, false
6, 5, false
3, 4, true
1, 0, true
0, 0, true
0, 0, true
1, 5, true
0, 0, true
0, 0, true
1, 1, true
1, 1, true
0, 0, true
1, 1, true
2, 1, true
5, 1, true
3, 1, true
3, 1, true
0, 0, true
2, 1, true
2, 1, true
2, 2, true
1, 1, true
1, 1, true
1, 0, false
3, 2, true
1, 0, true
1, 6, false
2, 5, true
4, 6, false
0, 0, true
0, 0, true
0, 0, true
0, 0, true
0, 0, true
0, 0, true
1, 0, true
1, 0, true
1, 0, true
0, 0, true
1, 0, true
3, 0, true
2, 3, true
1, 0, true
2, 3, true
4, 2, true
5, 8, true
10, 13, false
0, 0, true
1, 14, false
0, 0, true
5, 8, true
5, 7, true
5, 6, true
0, 0, true
1, 6, true
2, 6, true
5, 13, false
0, 0, true
3, 15, false
2, 8, true
3, 7, true
5, 8, true
0, 0, true
1, 0, true
2, 12, false
3, 8, true
6, 10, true
2, 4, true
1, 6, true
0, 0, true
0, 0, true
7, 4, true
6, 4, true
9, 8, true
3, 2, true
4, 5, false
5, 6, true
3, 5, true
4, 2, false
5, 4, false
5, 7, true
11, 5, true
4, 1, false
3, 1, true
5, 1, true
3, 1, true
0, 0, true
0, 0, true
0, 0, true
0, 0, true
0, 0, true
0, 0, true
4, 11, false
5, 18, false
5, 12, false
4, 12, false
5, 14, false
6, 13, false
1, 5, true
1, 6, true
1, 5, true
4, 13, false
3, 8, true
3, 8, true
0, 0, true
3, 6, true
4, 6, true
0, 0, true
2, 6, true
2, 6, true
2, 6, true
0, 0, true
2, 5, true
0, 0, true
1, 6, true
2, 6, true
1, 6, true
2, 6, true
1, 0, true
2, 5, true
2, 6, true
3, 5, true
2, 9, true
0, 0, true
2, 2, true
10, 5, true
4, 5, false
8, 1, true
6, 11, false
4, 10, false
3, 10, false
7, 8, true
4, 11, false
9, 15, false
2, 6, true
1, 6, true
0, 0, true
0, 0, true
2, 6, true
1, 1, true
6, 7, true
6, 3, true
8, 13, false
3, 5, false
4, 2, false
3, 9, false
1, 0, true
3, 6, true
0, 0, true
1, 5, true
1, 2, true
3, 10, true
5, 12, false
1, 6, true
5, 10, true
1, 5, true
4, 9, true
2, 5, true
4, 7, true
1, 6, true
1, 5, true
1, 6, true
2, 6, true
2, 6, true
6, 7, true
2, 7, true
4, 6, false
1, 6, true
1, 6, true
1, 6, true
0, 0, true
0, 0, true
0, 0, true
1, 6, true
5, 8, true
1, 5, true
7, 7, false
3, 1, true
2, 1, true
0, 0, true
1, 6, false
0, 0, true
8, 17, false
8, 9, false
4, 9, false
0, 0, true
0, 0, true
0, 0, true
3, 7, true
2, 2, true
1, 2, true
2, 40, false
2, 40, false
1, 2, true
5, 64, false
3, 6, true
1, 4, true
1, 9, false
0, 0, true
0, 0, true
1, 9, false
0, 0, true
0, 0, true
1, 9, false
1, 9, false
1, 9, false
1, 9, false
0, 0, true
0, 0, true
0, 0, true
0, 0, true
1, 8, false
0, 0, true
0, 0, true
1, 11, false
1, 11, false
0, 0, true
0, 0, true
0, 0, true
0, 0, true
1, 9, false
0, 0, true
0, 0, true
0, 0, true
0, 0, true
1, 9, false
1, 9, false
4, 10, false
4, 1, false
6, 10, false
0, 0, true
1, 9, false
0, 0, true
1, 9, false
0, 0, true
1, 9, false
0, 0, true
0, 0, true
0, 0, true
0, 0, true
0, 0, true
0, 0, true
0, 0, true
0, 0, true
0, 0, true
0, 0, true
0, 0, true
0, 0, true
0, 0, true
0, 0, true
1, 9, false
1, 9, false
1, 9, false
0, 0, true
1, 9, false
0, 0, true
0, 0, true
0, 0, true
0, 0, true
0, 0, true
0, 0, true
0, 0, true
0, 0, true
0, 0, true
0, 0, true
0, 0, true
0, 0, true
0, 0, true
0, 0, true
0, 0, true
0, 0, true
1, 9, false
0, 0, true
0, 0, true
0, 0, true
0, 0, true
1, 9, false
1, 9, false
0, 0, true
1, 9, false
1, 9, false
0, 0, true
0, 0, true
1, 9, false
1, 9, false
0, 0, true
0, 0, true
1, 8, false
0, 0, true
0, 0, true
0, 0, true
0, 0, true
1, 8, false
1, 1, false
1, 0, false
2, 0, false
2, 9, false
2, 3, false
3, 9, false
1, 7, false
0, 0, true
1, 7, false
1, 0, false
0, 0, true
0, 0, true
0, 0, true
2, 7, false
2, 9, false
2, 7, false
5, 7, false
5, 7, false
0, 0, true
2, 8, false
1, 0, false
9, 20, false
5, 2, false
6, 66, false
3, 42, false
6, 44, false
5, 7, false
3, 3, false
5, 8, false
5, 3, false
2, 70, false
4, 73, false
3, 10, false
5, 1, false
2, 0, true
0, 0, true
11, 0, true
8, 0, true
9, 0, true
3, 0, true
1, 0, false
4, 0, true
4, 2, true
3, 3, true
6, 2, true
8, 6, true
8, 2, true
6, 2, true
7, 4, true
7, 4, true
8, 9, false
3, 10, false
6, 11, false
1, 2, true
1, 10, false
0, 0, true
1, 10, false
3, 5, true
1, 0, true
5, 5, true
2, 2, true
3, 0, true
0, 0, true
1, 2, true
3, 3, true
1, 3, true
5, 4, true
1, 2, true
4, 4, true
4, 4, false
3, 3, false
4, 4, false
1, 0, true
4, 6, true
2, 6, true
4, 4, true
0, 0, true
3, 4, true
2, 4, true
2, 4, true
0, 0, true
1, 2, true
0, 0, true
1, 3, true
5, 6, true
3, 4, false
3, 4, false
0, 0, true
1, 0, true
1, 0, true
1, 0, true
0, 0, true
1, 0, true
3, 2, true
3, 0, true
3, 0, false
10, 4, true
6, 1, true
13, 4, true
10, 12, false
7, 10, false
11, 14, false
22, 0, true
18, 0, true
17, 0, true
6, 19, false
1, 0, true
8, 25, false
8, 19, false
8, 24, false
3, 17, false
6, 29, false
8, 26, false
11, 29, false
6, 29, false
2, 30, false
4, 30, false
3, 10, false
3, 10, false
1, 10, false
5, 10, false
7, 10, false
8, 10, false
8, 10, false
7, 10, false
4, 10, false
5, 10, false
4, 14, false
2, 14, false
7, 16, false
5, 10, false
3, 12, false
1, 0, true
5, 19, false
8, 14, false
8, 24, false
6, 24, false
9, 24, false
3, 22, false
3, 22, false
4, 22, false
6, 26, false
1, 1, true
1, 1, true
48, 26, false
53, 25, false
60, 27, false
4, 22, false
5, 23, false
4, 22, false
1, 0, true
1, 0, true
2, 0, true
9, 0, true
4, 0, true
5, 0, true
7, 0, true
7, 0, true
7, 0, true
8, 4, false
10, 4, false
10, 4, true
2, 11, false
3, 11, false
3, 11, false
4, 0, true
4, 0, true
4, 0, true
0, 0, true
3, 0, true
0, 0, true
0, 0, true
5, 0, true
3, 0, true
1, 0, true
0, 0, true
0, 0, true
4, 2, true
6, 2, true
4, 2, true
4, 0, true
1, 0, true
2, 0, true
7, 56, false
7, 11, false
10, 56, false
19, 33, false
17, 28, false
20, 25, false
9, 24, false
11, 25, false
13, 16, false
7, 21, false
9, 19, false
7, 18, false
24, 56, false
22, 56, false
21, 56, false
4, 16, false
4, 56, false
6, 56, false
8, 16, false
1, 13, false
7, 22, false
4, 56, false
1, 1, true
3, 56, false
4, 17, false
4, 16, false
3, 10, false
6, 12, false
6, 12, false
4, 11, false
7, 13, false
6, 13, false
7, 13, false
16, 11, false
11, 14, false
14, 14, false
7, 16, false
10, 18, false
5, 16, false
15, 26, false
17, 26, false
16, 10, false
9, 27, false
9, 27, false
6, 27, false
9, 42, false
11, 56, false
8, 56, false
17, 9, true
24, 9, false
22, 16, true
20, 10, false
20, 10, false
25, 10, false
4, 5, true
4, 1, true
4, 5, true
7, 12, false
8, 12, false
10, 12, false
14, 31, false
16, 66, false
17, 33, false
3, 14, false
3, 13, false
3, 14, false

leaf_size, snippet_size, build_or_not
2, 0, false
1, 0, true
2, 0, false
10, 1, false
12, 1, false
6, 1, false
1, 1, true
2, 1, true
0, 0, true
1, 1, true
1, 0, true
1, 1, true
1, 0, true
2, 0, true
1, 0, true
1, 0, false
2, 0, false
1, 0, false
2, 0, false
1, 0, false
0, 0, true
1, 0, true
2, 0, false
0, 0, true
4, 1, false
2, 1, false
2, 1, false
6, 1, false
6, 1, false
5, 1, false
3, 1, false
5, 1, false
3, 2, false
11, 4, false
10, 3, false
9, 4, false
10, 0, false
10, 0, false
11, 0, false
6, 4, false
11, 0, false
9, 1, false
21, 3, false
19, 5, false
22, 5, false
2, 0, true
4, 0, true
0, 0, true
14, 0, false
21, 0, false
20, 0, false
2, 1, false
2, 1, false
2, 1, false
6, 6, false
4, 4, false
6, 4, false
30, 19, false
34, 16, false
39, 16, false
0, 0, true
0, 0, true
0, 0, true
4, 2, false
6, 27, false
4, 27, false
3, 1, false
5, 1, false
8, 1, false

